elements,activities,events,startEvents,endEvents,gateways,lanesAndPools,sequenceFlows,fileName,min,normalized,hasError
38,7,3,1,1,3,4,13,862762344.meta.json,0,0.875,1
15,0,0,0,0,0,8,0,862816305.meta.json,0,0.625,1
21,5,2,1,1,1,4,8,862826015.meta.json,1,1,0
75,5,14,1,4,7,10,23,862848830.meta.json,0,0.5,1
77,16,2,1,1,4,9,23,863000833.meta.json,0,0.75,1
33,5,7,1,3,1,4,11,863018320.meta.json,0,0.875,1
17,4,2,1,1,2,0,8,863037283.meta.json,1,1,0
43,6,4,2,2,2,6,11,863125990.meta.json,0,0.5,1
51,10,5,1,1,4,3,22,863223021.meta.json,0,0.875,1
96,19,4,1,3,14,7,42,863224269.meta.json,0,0.5,1
89,10,18,4,5,6,8,27,863226016.meta.json,0,0.375,1
64,13,6,3,2,1,7,19,863486578.meta.json,0,0.5,1
34,7,3,1,1,4,3,13,863690919.meta.json,1,1,0
43,8,4,2,1,7,2,19,864036107.meta.json,0,0.75,1
23,5,3,1,2,3,0,11,864104364.meta.json,0,0.875,1
44,4,13,2,5,5,0,21,864179901.meta.json,0,0.5,1
83,12,12,2,3,11,7,37,864242446.meta.json,0,0.25,1
14,3,3,1,2,1,0,6,864362615.meta.json,0,0.875,1
17,4,2,1,1,2,0,8,864384569.meta.json,1,1,0
40,7,4,2,1,2,4,13,864440063.meta.json,0,0.75,1
12,6,0,0,0,0,0,5,864794596.meta.json,0,0.75,1
80,20,12,4,4,2,8,27,864877056.meta.json,0,0.375,1
19,5,2,1,1,2,0,9,864929669.meta.json,1,1,0
38,8,3,1,2,4,6,16,865201484.meta.json,0,0.625,1
28,12,2,1,1,0,0,13,865231773.meta.json,1,1,0
60,13,7,1,1,3,6,23,865501821.meta.json,0,0.75,1
38,6,4,1,1,2,4,13,865502331.meta.json,0,0.875,1
1,0,0,0,0,0,0,0,865573393.meta.json,0,0.75,1
8,1,1,1,0,0,4,1,865630272.meta.json,0,0.875,1
91,16,10,3,4,8,7,34,865776541.meta.json,0,0.375,1
35,4,8,2,3,2,4,13,86578199.meta.json,0,0.625,1
33,7,3,1,2,1,8,10,865783248.meta.json,0,0.75,1
54,10,3,1,1,11,0,29,865833314.meta.json,0,0.875,1
33,4,4,1,2,3,4,12,865843161.meta.json,0,0.875,1
40,9,6,1,3,2,2,16,865867461.meta.json,0,0.75,1
11,2,5,1,1,0,0,4,86593641.meta.json,1,1,0
22,6,3,1,2,1,0,9,865995576.meta.json,0,0.875,1
79,22,2,1,1,4,0,29,866015548.meta.json,0,0.875,1
32,6,8,0,2,1,4,11,866503820.meta.json,0,0.625,1
27,7,2,1,1,2,4,8,866706130.meta.json,1,1,0
7,3,1,0,0,0,0,2,866717426.meta.json,0,0.75,1
15,3,2,1,1,2,0,7,866978405.meta.json,1,1,0
20,3,0,0,0,0,11,1,867476289.meta.json,0,0.625,1
50,5,6,3,3,2,8,12,867523733.meta.json,0,0.5,1
14,6,2,0,0,0,0,4,867632482.meta.json,0,0.75,1
21,6,3,1,0,0,3,8,867776000.meta.json,0,0.875,1
22,3,2,0,0,4,2,10,867776335.meta.json,0,0.75,1
21,2,6,2,2,0,4,6,867824940.meta.json,0,0.75,1
31,7,2,1,1,1,4,10,867899900.meta.json,1,1,0
75,16,13,2,2,5,6,33,867984442.meta.json,0,0.375,1
44,6,2,1,1,4,0,14,868197785.meta.json,0,0.875,1
39,10,10,3,4,2,0,15,868250185.meta.json,0,0.5,1
28,7,2,1,1,3,0,15,868353177.meta.json,1,1,0
43,7,4,1,2,3,2,14,868374050.meta.json,0,0.75,1
45,11,5,1,2,1,5,16,868493341.meta.json,0,0.625,1
158,27,21,6,5,13,7,66,868605832.meta.json,0,0.25,1
1,0,0,0,0,0,0,0,868700323.meta.json,0,0.75,1
38,4,4,2,2,1,7,8,868753016.meta.json,0,0.5,1
66,16,2,1,1,12,0,35,868930425.meta.json,0,0.75,1
252,40,18,5,5,37,17,117,869053351.meta.json,0,0,1
10,3,2,1,1,0,0,4,869089097.meta.json,1,1,0
84,6,15,5,4,9,4,32,869115744.meta.json,0,0.5,1
38,8,7,1,4,3,2,17,869203905.meta.json,0,0.75,1
56,10,10,1,6,5,2,24,869490858.meta.json,0,0.625,1
40,7,2,1,1,8,2,20,869823081.meta.json,0,0.875,1
30,3,3,1,1,0,3,5,870129464.meta.json,1,1,0
19,2,4,2,2,0,5,4,870291069.meta.json,0,0.625,1
66,7,10,3,2,1,9,17,870473370.meta.json,0,0.375,1
76,13,19,2,9,3,0,31,870623884.meta.json,0,0.5,1
23,6,5,3,2,1,2,7,870843603.meta.json,0,0.75,1
37,7,2,1,1,6,0,21,871002928.meta.json,1,1,0
275,60,8,2,6,24,12,93,87102651.meta.json,0,0,1
48,13,5,1,1,4,3,22,871032444.meta.json,0,0.875,1
22,2,2,1,1,0,6,3,87157928.meta.json,0,0.875,1
24,3,5,2,2,0,5,7,871647748.meta.json,0,0.625,1
16,3,0,0,0,2,0,8,871777254.meta.json,0,0.75,1
175,20,31,6,15,8,10,49,871799306.meta.json,0,0.25,1
58,12,5,2,3,7,4,26,871967765.meta.json,0,0.625,1
20,2,3,1,2,1,0,5,871993951.meta.json,0,0.875,1
12,2,3,1,2,1,0,5,872090254.meta.json,0,0.875,1
36,6,3,1,2,5,4,17,872349628.meta.json,0,0.875,1
17,4,2,1,1,0,3,5,872376659.meta.json,1,1,0
22,4,2,1,1,4,0,11,872417262.meta.json,1,1,0
84,17,4,1,1,6,6,29,872683473.meta.json,0,0.75,1
73,15,8,1,1,3,8,27,872720555.meta.json,0,0.625,1
197,62,20,12,8,10,16,79,872996187.meta.json,0,0.125,1
40,11,3,1,1,3,4,18,873066400.meta.json,0,0.875,1
22,4,4,2,2,0,5,6,87308233.meta.json,0,0.625,1
13,2,2,1,0,1,2,5,873112296.meta.json,0,0.875,1
86,11,17,4,4,8,6,38,873193704.meta.json,0,0.25,1
58,23,2,1,1,1,5,23,87325881.meta.json,0,0.75,1
41,10,2,1,1,4,4,18,873569258.meta.json,0,0.875,1
46,9,3,1,2,5,6,18,873614780.meta.json,0,0.625,1
73,14,7,2,2,4,5,24,873666133.meta.json,0,0.5,1
20,4,3,1,1,0,4,6,873736021.meta.json,1,1,0
13,0,0,0,0,0,6,0,873891940.meta.json,0,0.625,1
122,15,4,2,2,28,4,59,873900546.meta.json,0,0.375,1
39,10,3,1,2,5,0,20,873926331.meta.json,0,0.75,1
24,3,5,2,3,1,4,7,874241627.meta.json,0,0.75,1
20,6,3,1,2,1,0,9,874290559.meta.json,0,0.875,1
25,5,4,2,2,2,3,10,874299451.meta.json,0,0.75,1
30,8,5,1,3,2,0,14,87445226.meta.json,0,0.875,1
46,6,8,0,2,1,2,13,87446041.meta.json,0,0.5,1
32,5,3,1,2,3,2,12,874533042.meta.json,0,0.875,1
22,4,2,2,0,1,8,3,874570271.meta.json,0,0.625,1
16,4,2,1,1,2,0,7,874732223.meta.json,1,1,0
85,12,14,2,5,5,9,30,87473731.meta.json,0,0.375,1
72,12,4,2,2,14,6,35,874980913.meta.json,0,0.375,1
25,6,2,0,0,2,2,12,875021940.meta.json,0,0.75,1
85,18,5,1,4,13,7,40,87511552.meta.json,0,0.5,1
29,3,11,2,4,2,0,13,875152092.meta.json,0,0.625,1
24,4,3,1,2,4,0,12,875325269.meta.json,0,0.875,1
36,8,4,1,1,2,2,13,875424655.meta.json,1,1,0
16,5,3,1,2,0,0,7,875655271.meta.json,0,0.875,1
19,3,3,1,2,1,4,6,87565824.meta.json,0,0.875,1
46,9,6,2,2,4,4,18,875755372.meta.json,0,0.625,1
14,2,1,1,0,0,3,2,876100684.meta.json,0,0.875,1
76,15,12,4,2,4,6,27,876132258.meta.json,0,0.375,1
8,2,1,1,0,0,2,2,876159215.meta.json,0,0.875,1
67,9,17,2,2,2,6,27,876196085.meta.json,0,0.375,1
4,1,1,1,0,0,0,1,876223024.meta.json,0,0.875,1
89,38,0,0,0,6,8,29,876236928.meta.json,0,0.375,1
15,3,2,1,1,2,0,7,876290953.meta.json,1,1,0
31,5,2,1,1,5,0,14,876323430.meta.json,1,1,0
147,28,19,5,3,10,14,47,87638709.meta.json,0,0.25,1
54,11,3,1,2,6,4,23,876577249.meta.json,0,0.75,1
43,11,2,1,1,0,4,13,876729605.meta.json,0,0.875,1
0,0,0,0,0,0,0,0,876969630.meta.json,0,0.75,1
35,13,1,0,0,0,7,13,877072099.meta.json,0,0.625,1
59,13,10,2,6,6,2,27,877089358.meta.json,0,0.5,1
100,14,8,0,1,4,24,24,877152436.meta.json,0,0.5,1
42,10,1,1,0,4,9,15,877422804.meta.json,0,0.625,1
20,8,2,1,1,0,0,9,877520268.meta.json,1,1,0
40,6,2,1,1,2,9,15,877713976.meta.json,0,0.75,1
81,8,11,2,2,12,4,36,877767170.meta.json,0,0.375,1
37,8,2,1,1,6,0,20,87779575.meta.json,1,1,0
6,2,1,1,0,0,0,2,878037066.meta.json,0,0.875,1
40,9,4,2,2,2,4,13,878052878.meta.json,0,0.625,1
77,18,7,1,3,4,9,24,878155092.meta.json,0,0.625,1
19,2,3,1,1,0,2,4,878197911.meta.json,1,1,0
19,3,1,1,0,0,0,3,878237439.meta.json,0,0.875,1
13,4,0,0,0,0,4,4,878463199.meta.json,0,0.75,1
17,5,3,1,1,0,4,5,878542881.meta.json,1,1,0
6,1,2,1,1,0,0,2,878592933.meta.json,1,1,0
39,8,2,1,1,4,4,16,879055278.meta.json,0,0.875,1
63,13,4,1,1,8,3,32,87910040.meta.json,0,0.875,1
38,5,2,1,1,0,4,5,879163238.meta.json,0,0.875,1
6,1,2,1,1,0,0,2,879359359.meta.json,1,1,0
35,5,5,1,2,4,4,14,879511610.meta.json,0,0.875,1
152,29,18,5,3,12,5,65,879644999.meta.json,0,0.25,1
4,0,0,0,0,0,0,3,879724327.meta.json,0,0.75,1
17,4,2,1,1,2,0,8,879750476.meta.json,1,1,0
27,6,4,2,2,0,5,8,879978018.meta.json,0,0.625,1
105,17,21,4,5,9,6,42,879999204.meta.json,0,0.25,1
16,4,2,1,1,0,2,3,880061540.meta.json,1,1,0
0,0,0,0,0,0,0,0,880099624.meta.json,0,0.75,1
4,0,0,0,0,0,3,0,880189519.meta.json,0,0.75,1
363,93,97,48,49,10,6,136,880218017.meta.json,0,0.125,1
47,11,3,2,0,2,8,16,880253012.meta.json,0,0.5,1
61,10,2,1,1,6,0,20,880327513.meta.json,0,0.875,1
60,12,8,2,2,4,6,21,880346570.meta.json,0,0.375,1
14,2,2,1,1,0,3,3,880353222.meta.json,1,1,0
58,12,4,0,0,7,7,24,880467586.meta.json,0,0.5,1
86,8,18,3,0,4,6,32,880494395.meta.json,0,0.375,1
85,20,9,3,3,8,7,35,88061095.meta.json,0,0.25,1
62,8,17,2,3,2,4,24,880990697.meta.json,0,0.5,1
6,1,2,1,1,0,0,2,88112285.meta.json,1,1,0
55,11,7,2,5,5,4,23,881152849.meta.json,0,0.625,1
44,11,6,1,1,0,8,13,881169922.meta.json,0,0.75,1
21,5,2,1,1,0,5,4,88119455.meta.json,0,0.875,1
51,8,7,1,3,5,4,17,881202144.meta.json,0,0.75,1
61,11,2,1,1,8,4,24,881267736.meta.json,0,0.875,1
38,6,8,2,2,2,4,14,881280144.meta.json,0,0.5,1
74,15,4,1,3,4,7,17,881378908.meta.json,0,0.625,1
39,11,2,0,1,2,6,16,881486533.meta.json,0,0.625,1
11,2,2,1,1,0,3,3,88173643.meta.json,1,1,0
48,6,5,3,2,0,9,9,881770388.meta.json,0,0.5,1
569,109,83,2,18,26,40,193,88199415.meta.json,0,0,1
60,15,10,7,3,2,5,25,881994401.meta.json,0,0.375,1
44,10,3,1,2,3,6,21,882067372.meta.json,0,0.625,1
12,2,2,1,1,0,0,3,882397515.meta.json,1,1,0
26,5,2,1,1,2,6,6,882616288.meta.json,0,0.875,1
64,14,4,1,1,4,0,24,882660411.meta.json,0,0.875,1
71,14,0,0,0,10,21,21,88267796.meta.json,0,0.5,1
27,0,2,1,1,0,0,1,882716887.meta.json,1,1,0
41,9,7,1,3,2,4,14,882725211.meta.json,0,0.75,1
194,45,13,4,5,17,10,82,88281758.meta.json,0,0.125,1
33,3,7,1,2,4,4,15,882893064.meta.json,0,0.875,1
144,21,32,7,16,6,18,52,883072867.meta.json,0,0.25,1
35,8,2,1,1,5,0,19,883117966.meta.json,1,1,0
106,9,5,3,2,6,6,21,883162366.meta.json,0,0.5,1
124,14,26,4,9,6,8,41,883178841.meta.json,0,0.25,1
44,9,6,2,3,2,2,20,883203984.meta.json,0,0.625,1
27,6,3,1,2,2,4,11,883246314.meta.json,0,0.875,1
23,5,2,1,1,2,2,9,883396024.meta.json,1,1,0
24,7,2,1,0,1,4,9,883497617.meta.json,0,0.875,1
243,48,25,3,8,20,7,129,88360432.meta.json,0,0,1
28,4,3,1,2,3,0,10,883661833.meta.json,0,0.875,1
32,6,6,2,2,3,0,14,88389829.meta.json,0,0.75,1
24,6,4,2,2,1,2,10,884161759.meta.json,0,0.75,1
56,17,2,1,1,2,8,14,884325837.meta.json,0,0.75,1
52,9,8,1,3,2,7,17,884340678.meta.json,0,0.5,1
40,8,2,1,1,4,3,16,884460239.meta.json,0,0.875,1
49,11,10,3,3,0,6,17,884482817.meta.json,0,0.375,1
20,3,6,1,2,0,2,8,884501475.meta.json,0,0.875,1
44,16,3,2,1,0,6,18,88450778.meta.json,0,0.625,1
33,3,3,1,2,3,8,10,884537727.meta.json,0,0.75,1
16,6,2,1,1,0,0,7,884545450.meta.json,1,1,0
12,2,2,0,0,0,0,3,884546984.meta.json,0,0.75,1
105,21,13,3,3,7,6,43,884571122.meta.json,0,0.25,1
52,9,4,2,2,0,12,6,884599175.meta.json,0,0.5,1
31,6,4,2,2,2,5,11,884721613.meta.json,0,0.625,1
212,34,29,2,2,14,19,100,88487431.meta.json,0,0.125,1
21,6,2,1,1,2,0,10,884899246.meta.json,1,1,0
37,2,7,1,3,3,5,12,884931798.meta.json,0,0.75,1
34,11,2,1,1,0,6,8,884933514.meta.json,0,0.875,1
23,6,1,1,0,1,8,6,884934651.meta.json,0,0.75,1
12,1,3,1,1,0,3,3,884961129.meta.json,1,1,0
53,14,3,1,2,8,0,27,885161545.meta.json,0,0.75,1
49,12,4,2,2,4,4,21,885180918.meta.json,0,0.625,1
32,9,2,1,1,4,0,16,885185859.meta.json,1,1,0
22,4,3,2,1,1,4,5,885204942.meta.json,0,0.875,1
0,0,0,0,0,0,0,0,885211345.meta.json,0,0.75,1
80,10,11,3,3,6,13,28,885274256.meta.json,0,0.375,1
28,4,2,1,0,2,4,10,88551094.meta.json,0,0.875,1
44,7,9,1,4,3,4,17,88558579.meta.json,0,0.625,1
32,9,2,1,1,4,0,16,885711798.meta.json,1,1,0
30,5,2,1,1,2,4,9,885958753.meta.json,1,1,0
12,3,2,1,1,0,2,4,885986989.meta.json,1,1,0
16,2,2,1,1,2,3,6,886136437.meta.json,1,1,0
14,1,4,1,3,1,2,5,886310516.meta.json,0,0.875,1
21,6,3,2,1,1,0,10,886362416.meta.json,0,0.875,1
31,6,2,1,1,6,0,16,886501736.meta.json,1,1,0
11,2,2,1,1,0,3,3,886613510.meta.json,1,1,0
112,12,21,1,4,13,3,55,886771200.meta.json,0,0.5,1
25,5,2,1,1,3,3,11,886937052.meta.json,1,1,0
34,10,3,1,2,3,0,17,887067112.meta.json,0,0.875,1
24,10,2,1,1,0,0,11,88708083.meta.json,1,1,0
26,8,3,1,1,2,0,12,887128011.meta.json,1,1,0
15,2,3,2,0,0,6,2,887159628.meta.json,0,0.625,1
27,5,2,1,1,0,6,6,887280098.meta.json,0,0.875,1
31,8,2,1,1,2,3,13,887366186.meta.json,1,1,0
59,14,8,1,0,4,2,30,887414426.meta.json,0,0.625,1
134,28,8,3,2,12,10,50,887511258.meta.json,0,0.25,1
42,7,5,1,2,4,4,17,887771871.meta.json,0,0.75,1
10,3,2,1,1,0,0,4,887849026.meta.json,1,1,0
6,1,2,1,1,0,0,2,887873774.meta.json,1,1,0
191,31,25,2,6,16,6,81,888106368.meta.json,0,0.25,1
13,2,2,1,1,2,0,6,888120930.meta.json,1,1,0
44,5,5,1,4,3,0,12,888203688.meta.json,0,0.75,1
14,3,2,1,1,1,0,7,888468407.meta.json,1,1,0
8,1,2,1,1,0,2,2,888564311.meta.json,1,1,0
49,18,1,1,0,2,0,27,888712257.meta.json,0,0.75,1
53,10,8,1,1,5,5,21,888800690.meta.json,0,0.625,1
13,3,2,1,1,0,2,5,888919276.meta.json,1,1,0
87,11,19,1,1,5,9,36,888963992.meta.json,0,0.5,1
31,7,2,1,1,2,6,9,889309890.meta.json,0,0.875,1
23,3,5,2,2,0,4,6,889511514.meta.json,0,0.75,1
32,6,2,1,1,2,2,10,889693719.meta.json,1,1,0
75,16,8,2,2,6,6,30,889702691.meta.json,0,0.375,1
427,77,61,4,13,21,13,152,889857257.meta.json,0,0,1
24,5,2,1,1,3,2,11,889928032.meta.json,1,1,0
8,1,2,1,1,0,2,2,89003465.meta.json,1,1,0
214,23,37,6,6,8,40,59,890179985.meta.json,0,0.25,1
104,24,8,4,4,14,0,57,89020835.meta.json,0,0.375,1
15,2,2,1,1,2,2,6,890277067.meta.json,1,1,0
169,24,2,1,1,10,0,39,890339174.meta.json,0,0.75,1
64,10,12,1,8,5,6,24,890360912.meta.json,0,0.5,1
164,34,6,3,2,8,11,46,890426449.meta.json,0,0.25,1
84,11,19,2,2,1,6,32,89060389.meta.json,0,0.375,1
58,9,5,0,2,3,5,16,891360619.meta.json,0,0.5,1
60,3,16,1,2,7,4,25,891469250.meta.json,0,0.625,1
24,5,2,1,1,4,0,12,8914774.meta.json,1,1,0
20,1,7,1,2,1,1,7,89164475.meta.json,0,0.875,1
21,4,4,2,2,0,6,6,891880131.meta.json,0,0.625,1
363,63,31,7,8,50,21,165,891904712.meta.json,0,0,1
27,5,3,1,2,1,5,8,89208806.meta.json,0,0.75,1
54,12,8,1,1,3,6,20,892202074.meta.json,0,0.625,1
39,9,3,1,2,5,3,18,892321139.meta.json,0,0.75,1
79,10,14,3,4,3,11,22,892490438.meta.json,0,0.375,1
2,0,1,1,0,0,0,0,892499600.meta.json,0,0.875,1
15,2,2,1,1,0,3,3,89251664.meta.json,1,1,0
37,8,2,1,1,4,0,17,892533808.meta.json,1,1,0
61,14,11,3,4,4,3,24,892591087.meta.json,0,0.5,1
152,35,4,1,2,18,5,70,892659086.meta.json,0,0.375,1
24,4,0,0,0,5,0,14,892694515.meta.json,0,0.75,1
27,4,2,1,1,0,2,5,892861116.meta.json,1,1,0
32,8,2,1,1,3,4,14,892879711.meta.json,1,1,0
135,33,14,3,3,7,6,56,892945015.meta.json,0,0.125,1
46,10,2,1,1,8,2,23,892948481.meta.json,0,0.875,1
56,11,6,1,1,8,3,27,893106581.meta.json,0,0.875,1
39,11,2,1,1,0,5,12,893301221.meta.json,0,0.75,1
71,15,9,2,7,5,4,27,89336881.meta.json,0,0.5,1
22,4,2,1,1,4,0,11,893452564.meta.json,1,1,0
36,10,4,2,1,1,4,14,893481852.meta.json,0,0.875,1
13,2,2,1,1,2,0,6,89350017.meta.json,1,1,0
33,4,3,1,1,5,4,14,893616194.meta.json,1,1,0
43,13,3,1,2,0,0,13,893626377.meta.json,0,0.75,1
112,21,20,4,9,14,0,56,893635318.meta.json,0,0.375,1
132,14,14,1,1,11,0,43,893652097.meta.json,0,0.625,1
7,2,1,1,0,1,0,2,893694827.meta.json,0,0.875,1
40,9,2,1,1,4,6,16,893739289.meta.json,0,0.75,1
31,5,3,1,2,2,4,10,893807166.meta.json,0,0.875,1
6,2,0,0,0,0,3,0,89389837.meta.json,0,0.75,1
17,4,2,1,1,0,3,5,89396722.meta.json,1,1,0
12,4,2,1,1,0,0,5,894029168.meta.json,1,1,0
102,23,15,4,8,4,8,38,894035230.meta.json,0,0.25,1
22,7,3,1,1,2,0,10,894400580.meta.json,1,1,0
220,39,33,2,5,14,4,89,894642215.meta.json,0,0.25,1
38,11,3,1,2,4,0,19,894714302.meta.json,0,0.75,1
15,6,1,1,0,1,0,6,894871301.meta.json,0,0.875,1
39,6,4,2,2,6,2,18,894906376.meta.json,0,0.625,1
34,8,3,1,2,5,0,17,894966094.meta.json,0,0.875,1
79,18,11,4,3,5,4,34,895110124.meta.json,0,0.5,1
84,14,15,3,8,4,6,30,895134543.meta.json,0,0.375,1
52,13,5,1,1,2,0,21,895367243.meta.json,0,0.875,1
53,13,8,4,4,6,4,21,89550409.meta.json,0,0.5,1
66,9,6,2,2,2,4,16,895527867.meta.json,0,0.625,1
146,26,20,2,6,15,5,62,895531095.meta.json,0,0.25,1
87,16,10,3,3,4,5,31,89553881.meta.json,0,0.375,1
69,22,4,2,2,4,4,34,895642109.meta.json,0,0.625,1
4,1,1,1,0,0,0,1,895702411.meta.json,0,0.875,1
13,3,2,1,1,1,0,6,89577740.meta.json,1,1,0
120,23,11,1,4,7,7,43,895809387.meta.json,0,0.375,1
4,2,0,0,0,0,0,1,895982093.meta.json,0,0.75,1
26,3,2,1,1,2,4,8,89601219.meta.json,1,1,0
27,5,2,1,1,4,3,12,89604757.meta.json,1,1,0
17,3,2,1,1,1,2,6,896065597.meta.json,1,1,0
30,5,3,1,2,2,0,10,896192852.meta.json,0,0.875,1
40,7,6,1,4,5,2,19,896209709.meta.json,0,0.75,1
19,5,1,1,0,1,7,3,896430661.meta.json,0,0.75,1
4,0,0,0,0,0,0,3,896503068.meta.json,0,0.75,1
32,7,3,1,2,3,4,14,896676722.meta.json,0,0.875,1
55,15,10,5,5,4,0,25,896941169.meta.json,0,0.5,1
8,3,1,0,1,0,0,3,897091626.meta.json,0,0.875,1
52,10,11,4,6,1,10,17,897097758.meta.json,0,0.375,1
120,13,27,4,9,6,8,41,897101584.meta.json,0,0.25,1
51,9,5,1,0,4,6,20,897131485.meta.json,0,0.625,1
28,6,3,1,0,0,6,2,897179204.meta.json,0,0.75,1
110,13,21,2,4,8,6,45,897236788.meta.json,0,0.25,1
65,12,3,0,2,5,14,21,897335810.meta.json,0,0.5,1
51,12,3,1,2,5,6,21,89747134.meta.json,0,0.625,1
180,33,20,4,2,22,16,80,897492019.meta.json,0,0,1
57,7,15,1,6,2,5,20,897495119.meta.json,0,0.5,1
53,10,5,3,2,3,5,19,897497463.meta.json,0,0.5,1
71,23,2,0,1,6,6,24,897546918.meta.json,0,0.625,1
40,10,4,1,2,4,7,14,897550028.meta.json,0,0.625,1
8,1,2,0,0,1,0,3,897556639.meta.json,0,0.75,1
17,3,4,1,2,0,2,5,897760128.meta.json,0,0.875,1
47,14,7,3,4,0,0,21,897764881.meta.json,0,0.625,1
71,16,5,1,3,12,0,37,897877714.meta.json,0,0.625,1
61,15,5,2,3,4,4,24,897900023.meta.json,0,0.625,1
134,21,11,3,4,12,8,48,898062947.meta.json,0,0.25,1
21,4,2,1,1,2,2,8,898160101.meta.json,1,1,0
86,12,15,1,3,6,5,34,898401021.meta.json,0,0.5,1
57,6,2,1,1,6,0,16,898508998.meta.json,0,0.875,1
28,3,5,1,1,2,0,8,898518567.meta.json,1,1,0
61,11,5,4,1,8,6,30,898520644.meta.json,0,0.625,1
8,0,0,0,0,0,2,0,898693883.meta.json,0,0.75,1
20,5,3,1,2,1,2,8,898850323.meta.json,0,0.875,1
63,14,12,1,2,3,5,24,898920947.meta.json,0,0.5,1
16,5,2,1,1,0,2,6,899076678.meta.json,1,1,0
56,6,8,2,2,3,5,17,899152391.meta.json,0,0.375,1
29,5,2,1,1,6,0,15,899223717.meta.json,1,1,0
100,22,14,4,5,5,8,36,899263510.meta.json,0,0.25,1
53,5,6,1,1,0,5,10,899272074.meta.json,0,0.75,1
42,17,12,5,1,0,2,12,899443646.meta.json,0,0.625,1
65,10,6,1,4,10,3,34,899487223.meta.json,0,0.75,1
337,76,40,3,5,30,22,149,899530347.meta.json,0,0,1
13,3,3,1,1,0,2,4,899554102.meta.json,1,1,0
0,0,0,0,0,0,0,0,899705429.meta.json,0,0.75,1
58,11,8,3,3,6,4,24,899740771.meta.json,0,0.5,1
43,6,9,1,1,1,5,15,899855910.meta.json,0,0.625,1
63,9,10,4,6,4,9,21,90004906.meta.json,0,0.375,1
50,8,8,2,1,0,7,14,900278423.meta.json,0,0.5,1
41,6,6,1,1,3,4,15,900349431.meta.json,0,0.875,1
28,6,3,2,1,0,9,5,900402121.meta.json,0,0.75,1
60,11,17,4,7,2,6,23,900530477.meta.json,0,0.375,1
30,5,3,1,1,0,4,7,900647640.meta.json,1,1,0
18,4,6,2,3,0,0,7,900738698.meta.json,0,0.75,1
72,12,4,2,2,10,4,29,900743880.meta.json,0,0.625,1
9,2,1,1,0,0,3,2,900751062.meta.json,0,0.875,1
109,18,17,5,4,13,9,48,900793140.meta.json,0,0.25,1
10,3,2,1,1,0,0,4,900919256.meta.json,1,1,0
77,17,14,2,2,4,6,34,901197471.meta.json,0,0.375,1
33,8,2,2,0,0,5,7,901267953.meta.json,0,0.625,1
62,14,2,1,1,11,0,34,90130487.meta.json,0,0.875,1
55,12,9,4,2,2,8,19,901403322.meta.json,0,0.375,1
47,9,2,1,1,8,5,22,901635680.meta.json,0,0.75,1
32,7,4,1,2,3,3,14,901963757.meta.json,0,0.875,1
10,2,2,1,1,0,2,3,902171184.meta.json,1,1,0
71,20,2,1,1,4,11,26,902241086.meta.json,0,0.75,1
13,2,2,1,1,2,0,6,902271068.meta.json,1,1,0
48,9,4,3,1,2,5,14,902308799.meta.json,0,0.625,1
91,21,2,1,1,6,14,31,902394535.meta.json,0,0.75,1
50,13,6,2,3,2,4,19,902462950.meta.json,0,0.625,1
0,0,0,0,0,0,0,0,902480837.meta.json,0,0.75,1
46,8,3,1,2,9,2,23,902483061.meta.json,0,0.75,1
3,0,0,0,0,0,2,0,902605519.meta.json,0,0.75,1
21,4,2,0,2,3,0,11,90268031.meta.json,0,0.75,1
33,8,2,1,1,3,4,13,902761048.meta.json,1,1,0
28,9,1,0,1,0,8,6,902788700.meta.json,0,0.75,1
37,5,4,1,1,3,5,13,902884794.meta.json,0,0.875,1
47,11,2,1,1,6,5,22,902990407.meta.json,0,0.75,1
23,7,2,1,1,1,2,10,903007445.meta.json,1,1,0
69,15,4,2,2,9,8,31,903207311.meta.json,0,0.5,1
35,5,4,1,1,0,5,8,903242646.meta.json,0,0.875,1
104,20,10,1,1,8,6,37,903304792.meta.json,0,0.5,1
35,9,6,1,2,2,0,13,903418145.meta.json,0,0.875,1
71,16,6,2,3,4,9,22,903488205.meta.json,0,0.5,1
10,2,2,1,1,0,2,3,903523577.meta.json,1,1,0
14,3,3,1,1,1,0,6,903620224.meta.json,1,1,0
12,5,0,0,0,1,0,5,903712783.meta.json,0,0.75,1
5,2,1,0,0,0,0,1,903742080.meta.json,0,0.75,1
14,3,3,1,1,1,0,6,90390163.meta.json,1,1,0
0,0,0,0,0,0,0,0,903903867.meta.json,0,0.75,1
37,8,5,2,3,3,4,15,903909350.meta.json,0,0.75,1
34,7,4,2,2,2,4,12,904022866.meta.json,0,0.75,1
6,1,2,1,1,0,0,2,904066249.meta.json,1,1,0
211,46,13,1,4,13,11,58,904179983.meta.json,0,0.25,1
24,5,3,1,1,1,2,8,904197446.meta.json,1,1,0
26,5,3,1,1,4,0,13,904253914.meta.json,1,1,0
66,16,3,1,1,3,8,21,904261447.meta.json,0,0.75,1
17,4,2,1,1,2,0,8,904265392.meta.json,1,1,0
29,7,0,0,0,5,0,16,904711999.meta.json,0,0.75,1
77,19,5,1,2,7,8,36,904823190.meta.json,0,0.5,1
89,21,15,2,2,3,8,30,904976044.meta.json,0,0.375,1
41,15,2,1,1,0,7,16,904984451.meta.json,0,0.75,1
